p1,p2,p3,p4,p5,t0,objective,elapsed_sec
 , ,8,32,256,180,0.004477846320774,59.601059436798096
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,32,32,500,0.0920015751958605,59.6059033870697
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,8,2800,7.045060215069287,61.04528331756592
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,8,180,0.0044778682962757,236.36540508270264
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,8,500,0.0920016573358704,236.37240076065063
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,2800,17.92165236361842,236.37941980361936
 , ,8,4,4,180,0.0044778709982576,357.0873408317566
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,256,500,0.0920013452718769,357.09481048583984
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,256,2800,17.732396284944468,357.10220313072205
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,100,180,0.0044778513481033,449.13507747650146
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,128,500,0.0914687793680361,449.1430668830872
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,256,2800,17.456120096670205,449.151034116745
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,4,180,0.0044778709469198,541.47478723526
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,4,500,0.0914691057926481,541.4910407066345
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,4,2800,17.842150864298667,541.5000610351562
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,4,180,0.0044778707584001,625.8190326690674
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,4,500,0.0914691222884357,625.8276588916779
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,100,2800,0.0,625.8363666534424
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,8,4,180,0.0044778709504904,715.7474472522736
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,8,500,0.0914690711037246,715.7564678192139
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,128,2800,10.538430274499902,715.7656645774841
 , ,128,4,128,180,0.0044778488748874,791.4490752220154
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,500,0.0920016913794632,791.4584074020386
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,256,2800,16.974589575652693,791.4678750038147
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,4,180,0.0044778708287928,872.8399937152863
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,8,4,500,0.091469101837253,872.8497469425201
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,4,2800,12.052093167574812,872.8596527576447
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,4,180,0.0044778709868821,951.7565457820892
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,4,4,500,0.0914690978743647,951.767022371292
